-9,10,-10,-10,2521
-9,10,-10,-9,2236
-9,10,-10,-8,1973
-9,10,-10,-7,1732
-9,10,-10,-6,1513
-9,10,-10,-5,1316
-9,10,-10,-4,1141
-9,10,-10,-3,988
-9,10,-10,-2,857
-9,10,-10,-1,748
-9,10,-10,0,661
-9,10,-10,1,596
-9,10,-10,2,553
-9,10,-10,3,532
-9,10,-10,4,533
-9,10,-10,5,556
-9,10,-10,6,601
-9,10,-10,7,668
-9,10,-10,8,757
-9,10,-10,9,868
-9,10,-10,10,1001
-9,10,-9,-10,2465
-9,10,-9,-9,2180
-9,10,-9,-8,1917
-9,10,-9,-7,1676
-9,10,-9,-6,1457
-9,10,-9,-5,1260
-9,10,-9,-4,1085
-9,10,-9,-3,932
-9,10,-9,-2,801
-9,10,-9,-1,692
-9,10,-9,0,605
-9,10,-9,1,540
-9,10,-9,2,497
-9,10,-9,3,476
-9,10,-9,4,477
-9,10,-9,5,500
-9,10,-9,6,545
-9,10,-9,7,612
-9,10,-9,8,701
-9,10,-9,9,812
-9,10,-9,10,945
-9,10,-8,-10,2413
-9,10,-8,-9,2128
-9,10,-8,-8,1865
-9,10,-8,-7,1624
-9,10,-8,-6,1405
-9,10,-8,-5,1208
-9,10,-8,-4,1033
-9,10,-8,-3,880
-9,10,-8,-2,749
-9,10,-8,-1,640
-9,10,-8,0,553
-9,10,-8,1,488
-9,10,-8,2,445
-9,10,-8,3,424
-9,10,-8,4,425
-9,10,-8,5,448
-9,10,-8,6,493
-9,10,-8,7,560
-9,10,-8,8,649
-9,10,-8,9,760
-9,10,-8,10,893
-9,10,-7,-10,2365
-9,10,-7,-9,2080
-9,10,-7,-8,1817
-9,10,-7,-7,1576
-9,10,-7,-6,1357
-9,10,-7,-5,1160
-9,10,-7,-4,985
-9,10,-7,-3,832
-9,10,-7,-2,701
-9,10,-7,-1,592
-9,10,-7,0,505
-9,10,-7,1,440
-9,10,-7,2,397
-9,10,-7,3,376
-9,10,-7,4,377
-9,10,-7,5,400
-9,10,-7,6,445
-9,10,-7,7,512
-9,10,-7,8,601
-9,10,-7,9,712
-9,10,-7,10,845
-9,10,-6,-10,2321
-9,10,-6,-9,2036
-9,10,-6,-8,1773
-9,10,-6,-7,1532
-9,10,-6,-6,1313
-9,10,-6,-5,1116
-9,10,-6,-4,941
-9,10,-6,-3,788
-9,10,-6,-2,657
-9,10,-6,-1,548
-9,10,-6,0,461
-9,10,-6,1,396
-9,10,-6,2,353
-9,10,-6,3,332
-9,10,-6,4,333
-9,10,-6,5,356
-9,10,-6,6,401
-9,10,-6,7,468
-9,10,-6,8,557
-9,10,-6,9,668
-9,10,-6,10,801
-9,10,-5,-10,2281
-9,10,-5,-9,1996
-9,10,-5,-8,1733
-9,10,-5,-7,1492
-9,10,-5,-6,1273
-9,10,-5,-5,1076
-9,10,-5,-4,901
-9,10,-5,-3,748
-9,10,-5,-2,617
-9,10,-5,-1,508
-9,10,-5,0,421
-9,10,-5,1,356
-9,10,-5,2,313
-9,10,-5,3,292
-9,10,-5,4,293
-9,10,-5,5,316
-9,10,-5,6,361
-9,10,-5,7,428
-9,10,-5,8,517
-9,10,-5,9,628
-9,10,-5,10,761
-9,10,-4,-10,2245
-9,10,-4,-9,1960
-9,10,-4,-8,1697
-9,10,-4,-7,1456
-9,10,-4,-6,1237
-9,10,-4,-5,1040
-9,10,-4,-4,865
-9,10,-4,-3,712
-9,10,-4,-2,581
-9,10,-4,-1,472
-9,10,-4,0,385
-9,10,-4,1,320
-9,10,-4,2,277
-9,10,-4,3,256
-9,10,-4,4,257
-9,10,-4,5,280
-9,10,-4,6,325
-9,10,-4,7,392
-9,10,-4,8,481
-9,10,-4,9,592
-9,10,-4,10,725
-9,10,-3,-10,2213
-9,10,-3,-9,1928
-9,10,-3,-8,1665
-9,10,-3,-7,1424
-9,10,-3,-6,1205
-9,10,-3,-5,1008
-9,10,-3,-4,833
-9,10,-3,-3,680
-9,10,-3,-2,549
-9,10,-3,-1,440
-9,10,-3,0,353
-9,10,-3,1,288
-9,10,-3,2,245
-9,10,-3,3,224
-9,10,-3,4,225
-9,10,-3,5,248
-9,10,-3,6,293
-9,10,-3,7,360
-9,10,-3,8,449
-9,10,-3,9,560
-9,10,-3,10,693
-9,10,-2,-10,2185
-9,10,-2,-9,1900
-9,10,-2,-8,1637
-9,10,-2,-7,1396
-9,10,-2,-6,1177
-9,10,-2,-5,980
-9,10,-2,-4,805
-9,10,-2,-3,652
-9,10,-2,-2,521
-9,10,-2,-1,412
-9,10,-2,0,325
-9,10,-2,1,260
-9,10,-2,2,217
-9,10,-2,3,196
-9,10,-2,4,197
-9,10,-2,5,220
-9,10,-2,6,265
-9,10,-2,7,332
-9,10,-2,8,421
-9,10,-2,9,532
-9,10,-2,10,665
-9,10,-1,-10,2161
-9,10,-1,-9,1876
-9,10,-1,-8,1613
-9,10,-1,-7,1372
-9,10,-1,-6,1153
-9,10,-1,-5,956
-9,10,-1,-4,781
-9,10,-1,-3,628
-9,10,-1,-2,497
-9,10,-1,-1,388
-9,10,-1,0,301
-9,10,-1,1,236
-9,10,-1,2,193
-9,10,-1,3,172
-9,10,-1,4,173
-9,10,-1,5,196
-9,10,-1,6,241
-9,10,-1,7,308
-9,10,-1,8,397
-9,10,-1,9,508
-9,10,-1,10,641
-9,10,0,-10,2141
-9,10,0,-9,1856
-9,10,0,-8,1593
-9,10,0,-7,1352
-9,10,0,-6,1133
-9,10,0,-5,936
-9,10,0,-4,761
-9,10,0,-3,608
-9,10,0,-2,477
-9,10,0,-1,368
-9,10,0,0,281
-9,10,0,1,216
-9,10,0,2,173
-9,10,0,3,152
-9,10,0,4,153
-9,10,0,5,176
-9,10,0,6,221
-9,10,0,7,288
-9,10,0,8,377
-9,10,0,9,488
-9,10,0,10,621
-9,10,1,-10,2125
-9,10,1,-9,1840
-9,10,1,-8,1577
-9,10,1,-7,1336
-9,10,1,-6,1117
-9,10,1,-5,920
-9,10,1,-4,745
-9,10,1,-3,592
-9,10,1,-2,461
-9,10,1,-1,352
-9,10,1,0,265
-9,10,1,1,200
-9,10,1,2,157
-9,10,1,3,136
-9,10,1,4,137
-9,10,1,5,160
-9,10,1,6,205
-9,10,1,7,272
-9,10,1,8,361
-9,10,1,9,472
-9,10,1,10,605
-9,10,2,-10,2113
-9,10,2,-9,1828
-9,10,2,-8,1565
-9,10,2,-7,1324
-9,10,2,-6,1105
-9,10,2,-5,908
-9,10,2,-4,733
-9,10,2,-3,580
-9,10,2,-2,449
-9,10,2,-1,340
-9,10,2,0,253
-9,10,2,1,188
-9,10,2,2,145
-9,10,2,3,124
-9,10,2,4,125
-9,10,2,5,148
-9,10,2,6,193
-9,10,2,7,260
-9,10,2,8,349
