6,6,-10,-10,1288
6,6,-10,-9,1079
6,6,-10,-8,892
6,6,-10,-7,727
6,6,-10,-6,584
6,6,-10,-5,463
6,6,-10,-4,364
6,6,-10,-3,287
6,6,-10,-2,232
6,6,-10,-1,199
6,6,-10,0,188
6,6,-10,1,199
6,6,-10,2,232
6,6,-10,3,287
6,6,-10,4,364
6,6,-10,5,463
6,6,-10,6,584
6,6,-10,7,727
6,6,-10,8,892
6,6,-10,9,1079
6,6,-10,10,1288
6,6,-9,-10,1262
6,6,-9,-9,1053
6,6,-9,-8,866
6,6,-9,-7,701
6,6,-9,-6,558
6,6,-9,-5,437
6,6,-9,-4,338
6,6,-9,-3,261
6,6,-9,-2,206
6,6,-9,-1,173
6,6,-9,0,162
6,6,-9,1,173
6,6,-9,2,206
6,6,-9,3,261
6,6,-9,4,338
6,6,-9,5,437
6,6,-9,6,558
6,6,-9,7,701
6,6,-9,8,866
6,6,-9,9,1053
6,6,-9,10,1262
6,6,-8,-10,1240
6,6,-8,-9,1031
6,6,-8,-8,844
6,6,-8,-7,679
6,6,-8,-6,536
6,6,-8,-5,415
6,6,-8,-4,316
6,6,-8,-3,239
6,6,-8,-2,184
6,6,-8,-1,151
6,6,-8,0,140
6,6,-8,1,151
6,6,-8,2,184
6,6,-8,3,239
6,6,-8,4,316
6,6,-8,5,415
6,6,-8,6,536
6,6,-8,7,679
6,6,-8,8,844
6,6,-8,9,1031
6,6,-8,10,1240
6,6,-7,-10,1222
6,6,-7,-9,1013
6,6,-7,-8,826
6,6,-7,-7,661
6,6,-7,-6,518
6,6,-7,-5,397
6,6,-7,-4,298
6,6,-7,-3,221
6,6,-7,-2,166
6,6,-7,-1,133
6,6,-7,0,122
6,6,-7,1,133
6,6,-7,2,166
6,6,-7,3,221
6,6,-7,4,298
6,6,-7,5,397
6,6,-7,6,518
6,6,-7,7,661
6,6,-7,8,826
6,6,-7,9,1013
6,6,-7,10,1222
6,6,-6,-10,1208
6,6,-6,-9,999
6,6,-6,-8,812
6,6,-6,-7,647
6,6,-6,-6,504
6,6,-6,-5,383
6,6,-6,-4,284
6,6,-6,-3,207
6,6,-6,-2,152
6,6,-6,-1,119
6,6,-6,0,108
6,6,-6,1,119
6,6,-6,2,152
6,6,-6,3,207
6,6,-6,4,284
6,6,-6,5,383
6,6,-6,6,504
6,6,-6,7,647
6,6,-6,8,812
6,6,-6,9,999
6,6,-6,10,1208
6,6,-5,-10,1198
6,6,-5,-9,989
6,6,-5,-8,802
6,6,-5,-7,637
6,6,-5,-6,494
6,6,-5,-5,373
6,6,-5,-4,274
6,6,-5,-3,197
6,6,-5,-2,142
6,6,-5,-1,109
6,6,-5,0,98
6,6,-5,1,109
6,6,-5,2,142
6,6,-5,3,197
6,6,-5,4,274
6,6,-5,5,373
6,6,-5,6,494
6,6,-5,7,637
6,6,-5,8,802
6,6,-5,9,989
6,6,-5,10,1198
6,6,-4,-10,1192
