1,8,-10,-10,1689
1,8,-10,-9,1452
1,8,-10,-8,1237
1,8,-10,-7,1044
1,8,-10,-6,873
1,8,-10,-5,724
1,8,-10,-4,597
1,8,-10,-3,492
1,8,-10,-2,409
1,8,-10,-1,348
1,8,-10,0,309
1,8,-10,1,292
1,8,-10,2,297
1,8,-10,3,324
1,8,-10,4,373
1,8,-10,5,444
1,8,-10,6,537
1,8,-10,7,652
1,8,-10,8,789
1,8,-10,9,948
1,8,-10,10,1129
1,8,-9,-10,1653
1,8,-9,-9,1416
1,8,-9,-8,1201
1,8,-9,-7,1008
1,8,-9,-6,837
1,8,-9,-5,688
1,8,-9,-4,561
1,8,-9,-3,456
1,8,-9,-2,373
1,8,-9,-1,312
1,8,-9,0,273
1,8,-9,1,256
1,8,-9,2,261
1,8,-9,3,288
1,8,-9,4,337
1,8,-9,5,408
1,8,-9,6,501
1,8,-9,7,616
1,8,-9,8,753
1,8,-9,9,912
1,8,-9,10,1093
1,8,-8,-10,1621
1,8,-8,-9,1384
1,8,-8,-8,1169
1,8,-8,-7,976
1,8,-8,-6,805
1,8,-8,-5,656
1,8,-8,-4,529
1,8,-8,-3,424
1,8,-8,-2,341
1,8,-8,-1,280
1,8,-8,0,241
1,8,-8,1,224
1,8,-8,2,229
1,8,-8,3,256
1,8,-8,4,305
1,8,-8,5,376
1,8,-8,6,469
1,8,-8,7,584
1,8,-8,8,721
1,8,-8,9,880
1,8,-8,10,1061
1,8,-7,-10,1593
1,8,-7,-9,1356
1,8,-7,-8,1141
1,8,-7,-7,948
1,8,-7,-6,777
1,8,-7,-5,628
1,8,-7,-4,501
1,8,-7,-3,396
1,8,-7,-2,313
1,8,-7,-1,252
1,8,-7,0,213
1,8,-7,1,196
1,8,-7,2,201
1,8,-7,3,228
1,8,-7,4,277
1,8,-7,5,348
1,8,-7,6,441
1,8,-7,7,556
1,8,-7,8,693
1,8,-7,9,852
1,8,-7,10,1033
1,8,-6,-10,1569
1,8,-6,-9,1332
1,8,-6,-8,1117
1,8,-6,-7,924
1,8,-6,-6,753
1,8,-6,-5,604
1,8,-6,-4,477
1,8,-6,-3,372
1,8,-6,-2,289
1,8,-6,-1,228
1,8,-6,0,189
1,8,-6,1,172
1,8,-6,2,177
1,8,-6,3,204
1,8,-6,4,253
1,8,-6,5,324
1,8,-6,6,417
1,8,-6,7,532
1,8,-6,8,669
1,8,-6,9,828
1,8,-6,10,1009
1,8,-5,-10,1549
1,8,-5,-9,1312
1,8,-5,-8,1097
1,8,-5,-7,904
1,8,-5,-6,733
1,8,-5,-5,584
1,8,-5,-4,457
1,8,-5,-3,352
1,8,-5,-2,269
1,8,-5,-1,208
1,8,-5,0,169
1,8,-5,1,152
1,8,-5,2,157
1,8,-5,3,184
1,8,-5,4,233
1,8,-5,5,304
1,8,-5,6,397
1,8,-5,7,512
1,8,-5,8,649
1,8,-5,9,808
1,8,-5,10,989
1,8,-4,-10,1533
1,8,-4,-9,1296
1,8,-4,-8,1081
1,8,-4,-7,888
1,8,-4,-6,717
1,8,-4,-5,568
1,8,-4,-4,441
1,8,-4,-3,336
1,8,-4,-2,253
1,8,-4,-1,192
1,8,-4,0,153
1,8,-4,1,136
1,8,-4,2,141
1,8,-4,3,168
1,8,-4,4,217
1,8,-4,5,288
1,8,-4,6,381
1,8,-4,7,496
1,8,-4,8,633
1,8,-4,9,792
1,8,-4,10,973
1,8,-3,-10,1521
1,8,-3,-9,1284
1,8,-3,-8,1069
1,8,-3,-7,876
1,8,-3,-6,705
1,8,-3,-5,556
1,8,-3,-4,429
1,8,-3,-3,324
1,8,-3,-2,241
1,8,-3,-1,180
1,8,-3,0,141
1,8,-3,1,124
1,8,-3,2,129
1,8,-3,3,156
1,8,-3,4,205
1,8,-3,5,276
1,8,-3,6,369
1,8,-3,7,484
1,8,-3,8,621
1,8,-3,9,780
1,8,-3,10,961
1,8,-2,-10,1513
1,8,-2,-9,1276
1,8,-2,-8,1061
1,8,-2,-7,868
1,8,-2,-6,697
1,8,-2,-5,548
1,8,-2,-4,421
1,8,-2,-3,316
1,8,-2,-2,233
1,8,-2,-1,172
1,8,-2,0,133
1,8,-2,1,116
1,8,-2,2,121
1,8,-2,3,148
1,8,-2,4,197
1,8,-2,5,268
1,8,-2,6,361
1,8,-2,7,476
1,8,-2,8,613
1,8,-2,9,772
1,8,-2,10,953
1,8,-1,-10,1509
1,8,-1,-9,1272
1,8,-1,-8,1057
1,8,-1,-7,864
1,8,-1,-6,693
1,8,-1,-5,544
1,8,-1,-4,417
