10,8,-10,-10,1248
10,8,-10,-9,1047
10,8,-10,-8,868
10,8,-10,-7,711
10,8,-10,-6,576
10,8,-10,-5,463
10,8,-10,-4,372
10,8,-10,-3,303
10,8,-10,-2,256
10,8,-10,-1,231
10,8,-10,0,228
10,8,-10,1,247
10,8,-10,2,288
10,8,-10,3,351
10,8,-10,4,436
10,8,-10,5,543
10,8,-10,6,672
10,8,-10,7,823
10,8,-10,8,996
10,8,-10,9,1191
10,8,-10,10,1408
10,8,-9,-10,1230
10,8,-9,-9,1029
10,8,-9,-8,850
10,8,-9,-7,693
10,8,-9,-6,558
10,8,-9,-5,445
10,8,-9,-4,354
10,8,-9,-3,285
10,8,-9,-2,238
10,8,-9,-1,213
10,8,-9,0,210
10,8,-9,1,229
10,8,-9,2,270
10,8,-9,3,333
10,8,-9,4,418
10,8,-9,5,525
10,8,-9,6,654
10,8,-9,7,805
10,8,-9,8,978
10,8,-9,9,1173
10,8,-9,10,1390
10,8,-8,-10,1216
10,8,-8,-9,1015
10,8,-8,-8,836
10,8,-8,-7,679
10,8,-8,-6,544
10,8,-8,-5,431
10,8,-8,-4,340
10,8,-8,-3,271
10,8,-8,-2,224
10,8,-8,-1,199
10,8,-8,0,196
10,8,-8,1,215
10,8,-8,2,256
10,8,-8,3,319
10,8,-8,4,404
10,8,-8,5,511
10,8,-8,6,640
10,8,-8,7,791
10,8,-8,8,964
10,8,-8,9,1159
10,8,-8,10,1376
10,8,-7,-10,1206
10,8,-7,-9,1005
10,8,-7,-8,826
10,8,-7,-7,669
10,8,-7,-6,534
10,8,-7,-5,421
10,8,-7,-4,330
10,8,-7,-3,261
10,8,-7,-2,214
10,8,-7,-1,189
10,8,-7,0,186
10,8,-7,1,205
10,8,-7,2,246
10,8,-7,3,309
10,8,-7,4,394
10,8,-7,5,501
10,8,-7,6,630
10,8,-7,7,781
10,8,-7,8,954
10,8,-7,9,1149
10,8,-7,10,1366
10,8,-6,-10,1200
10,8,-6,-9,999
10,8,-6,-8,820
10,8,-6,-7,663
10,8,-6,-6,528
10,8,-6,-5,415
10,8,-6,-4,324
10,8,-6,-3,255
10,8,-6,-2,208
10,8,-6,-1,183
10,8,-6,0,180
10,8,-6,1,199
10,8,-6,2,240
10,8,-6,3,303
10,8,-6,4,388
10,8,-6,5,495
10,8,-6,6,624
10,8,-6,7,775
10,8,-6,8,948
10,8,-6,9,1143
10,8,-6,10,1360
10,8,-5,-10,1198
10,8,-5,-9,997
10,8,-5,-8,818
10,8,-5,-7,661
10,8,-5,-6,526
10,8,-5,-5,413
10,8,-5,-4,322
10,8,-5,-3,253
10,8,-5,-2,206
10,8,-5,-1,181
10,8,-5,0,178
10,8,-5,1,197
10,8,-5,2,238
10,8,-5,3,301
10,8,-5,4,386
10,8,-5,5,493
10,8,-5,6,622
10,8,-5,7,773
10,8,-5,8,946
10,8,-5,9,1141
10,8,-5,10,1358
10,8,-4,-10,1200
10,8,-4,-9,999
10,8,-4,-8,820
10,8,-4,-7,663
10,8,-4,-6,528
10,8,-4,-5,415
10,8,-4,-4,324
10,8,-4,-3,255
10,8,-4,-2,208
10,8,-4,-1,183
10,8,-4,0,180
10,8,-4,1,199
10,8,-4,2,240
10,8,-4,3,303
10,8,-4,4,388
10,8,-4,5,495
10,8,-4,6,624
10,8,-4,7,775
10,8,-4,8,948
10,8,-4,9,1143
10,8,-4,10,1360
10,8,-3,-10,1206
10,8,-3,-9,1005
10,8,-3,-8,826
10,8,-3,-7,669
10,8,-3,-6,534
10,8,-3,-5,421
10,8,-3,-4,330
10,8,-3,-3,261
10,8,-3,-2,214
10,8,-3,-1,189
10,8,-3,0,186
10,8,-3,1,205
10,8,-3,2,246
10,8,-3,3,309
10,8,-3,4,394
10,8,-3,5,501
10,8,-3,6,630
10,8,-3,7,781
10,8,-3,8,954
10,8,-3,9,1149
10,8,-3,10,1366
10,8,-2,-10,1216
10,8,-2,-9,1015
10,8,-2,-8,836
10,8,-2,-7,679
10,8,-2,-6,544
10,8,-2,-5,431
10,8,-2,-4,340
10,8,-2,-3,271
10,8,-2,-2,224
10,8,-2,-1,199
10,8,-2,0,196
10,8,-2,1,215
10,8,-2,2,256
10,8,-2,3,319
10,8,-2,4,404
10,8,-2,5,511
10,8,-2,6,640
10,8,-2,7,791
10,8,-2,8,964
10,8,-2,9,1159
10,8,-2,10,1376
10,8,-1,-10,1230
10,8,-1,-9,1029
10,8,-1,-8,850
10,8,-1,-7,693
10,8,-1,-6,558
10,8,-1,-5,445
10,8,-1,-4,354
10,8,-1,-3,285
10,8,-1,-2,238
10,8,-1,-1,213
10,8,-1,0,210
10,8,-1,1,229
10,8,-1,2,270
10,8,-1,3,333
10,8,-1,4,418
10,8,-1,5,525
10,8,-1,6,654
10,8,-1,7,805
10,8,-1,8,978
10,8,-1,9,1173
10,8,-1,10,1390
10,8,0,-10,1248
10,8,0,-9,1047
10,8,0,-8,868
10,8,0,-7,711
10,8,0,-6,576
10,8,0,-5,463
10,8,0,-4,372
10,8,0,-3,303
10,8,0,-2,256
10,8,0,-1,231
10,8,0,0,228
10,8,0,1,247
10,8,0,2,288
10,8,0,3,351
10,8,0,4,436
10,8,0,5,543
10,8,0,6,672
10,8,0,7,823
10,8,0,8,996
10,8,0,9,1191
10,8,0,10,1408
10,8,1,-10,1270
10,8,1,-9,1069
10,8,1,-8,890
10,8,1,-7,733
10,8,1,-6,598
10,8,1,-5,485
10,8,1,-4,394
10,8,1,-3,325
10,8,1,-2,278
10,8,1,-1,253
10,8,1,0,250
10,8,1,1,269
10,8,1,2,310
10,8,1,3,373
10,8,1,4,458
10,8,1,5,565
10,8,1,6,694
10,8,1,7,845
10,8,1,8,1018
10,8,1,9,1213
10,8,1,10,1430
10,8,2,-10,1296
10,8,2,-9,1095
10,8,2,-8,916
10,8,2,-7,759
10,8,2,-6,624
10,8,2,-5,511
10,8,2,-4,420
10,8,2,-3,351
10,8,2,-2,304
10,8,2,-1,279
10,8,2,0,276
10,8,2,1,295
10,8,2,2,336
10,8,2,3,399
10,8,2,4,484
10,8,2,5,591
10,8,2,6,720
10,8,2,7,871
10,8,2,8,1044
10,8,2,9,1239
10,8,2,10,1456
10,8,3,-10,1326
10,8,3,-9,1125
10,8,3,-8,946
10,8,3,-7,789
10,8,3,-6,654
10,8,3,-5,541
10,8,3,-4,450
10,8,3,-3,381
10,8,3,-2,334
10,8,3,-1,309
10,8,3,0,306
10,8,3,1,325
10,8,3,2,366
10,8,3,3,429
10,8,3,4,514
10,8,3,5,621
10,8,3,6,750
10,8,3,7,901
10,8,3,8,1074
10,8,3,9,1269
10,8,3,10,1486
10,8,4,-10,1360
10,8,4,-9,1159
10,8,4,-8,980
10,8,4,-7,823
10,8,4,-6,688
10,8,4,-5,575
10,8,4,-4,484
10,8,4,-3,415
10,8,4,-2,368
10,8,4,-1,343
10,8,4,0,340
10,8,4,1,359
10,8,4,2,400
10,8,4,3,463
10,8,4,4,548
10,8,4,5,655
10,8,4,6,784
10,8,4,7,935
10,8,4,8,1108
10,8,4,9,1303
10,8,4,10,1520
10,8,5,-10,1398
10,8,5,-9,1197
10,8,5,-8,1018
10,8,5,-7,861
10,8,5,-6,726
10,8,5,-5,613
10,8,5,-4,522
10,8,5,-3,453
10,8,5,-2,406
10,8,5,-1,381
10,8,5,0,378
10,8,5,1,397
10,8,5,2,438
10,8,5,3,501
10,8,5,4,586
10,8,5,5,693
10,8,5,6,822
10,8,5,7,973
10,8,5,8,1146
10,8,5,9,1341
10,8,5,10,1558
10,8,6,-10,1440
10,8,6,-9,1239
10,8,6,-8,1060
10,8,6,-7,903
10,8,6,-6,768
10,8,6,-5,655
10,8,6,-4,564
10,8,6,-3,495
10,8,6,-2,448
10,8,6,-1,423
10,8,6,0,420
10,8,6,1,439
10,8,6,2,480
10,8,6,3,543
10,8,6,4,628
10,8,6,5,735
10,8,6,6,864
10,8,6,7,1015
10,8,6,8,1188
10,8,6,9,1383
10,8,6,10,1600
10,8,7,-10,1486
10,8,7,-9,1285
10,8,7,-8,1106
10,8,7,-7,949
10,8,7,-6,814
10,8,7,-5,701
10,8,7,-4,610
10,8,7,-3,541
10,8,7,-2,494
10,8,7,-1,469
10,8,7,0,466
10,8,7,1,485
10,8,7,2,526
10,8,7,3,589
10,8,7,4,674
10,8,7,5,781
10,8,7,6,910
10,8,7,7,1061
10,8,7,8,1234
10,8,7,9,1429
10,8,7,10,1646
10,8,8,-10,1536
10,8,8,-9,1335
10,8,8,-8,1156
10,8,8,-7,999
10,8,8,-6,864
10,8,8,-5,751
10,8,8,-4,660
10,8,8,-3,591
10,8,8,-2,544
10,8,8,-1,519
10,8,8,0,516
10,8,8,1,535
10,8,8,2,576
10,8,8,3,639
10,8,8,4,724
10,8,8,5,831
10,8,8,6,960
10,8,8,7,1111
10,8,8,8,1284
10,8,8,9,1479
10,8,8,10,1696
10,8,9,-10,1590
10,8,9,-9,1389
10,8,9,-8,1210
10,8,9,-7,1053
10,8,9,-6,918
10,8,9,-5,805
10,8,9,-4,714
10,8,9,-3,645
10,8,9,-2,598
10,8,9,-1,573
10,8,9,0,570
10,8,9,1,589
10,8,9,2,630
10,8,9,3,693
10,8,9,4,778
10,8,9,5,885
10,8,9,6,1014
10,8,9,7,1165
10,8,9,8,1338
10,8,9,9,1533
