-9,5,-10,-10,2171
-9,5,-10,-9,1906
-9,5,-10,-8,1663
-9,5,-10,-7,1442
-9,5,-10,-6,1243
-9,5,-10,-5,1066
-9,5,-10,-4,911
-9,5,-10,-3,778
-9,5,-10,-2,667
-9,5,-10,-1,578
-9,5,-10,0,511
-9,5,-10,1,466
-9,5,-10,2,443
-9,5,-10,3,442
-9,5,-10,4,463
-9,5,-10,5,506
-9,5,-10,6,571
-9,5,-10,7,658
-9,5,-10,8,767
-9,5,-10,9,898
-9,5,-10,10,1051
-9,5,-9,-10,2115
-9,5,-9,-9,1850
-9,5,-9,-8,1607
-9,5,-9,-7,1386
-9,5,-9,-6,1187
-9,5,-9,-5,1010
-9,5,-9,-4,855
-9,5,-9,-3,722
-9,5,-9,-2,611
-9,5,-9,-1,522
-9,5,-9,0,455
-9,5,-9,1,410
-9,5,-9,2,387
-9,5,-9,3,386
-9,5,-9,4,407
-9,5,-9,5,450
-9,5,-9,6,515
-9,5,-9,7,602
-9,5,-9,8,711
-9,5,-9,9,842
-9,5,-9,10,995
-9,5,-8,-10,2063
-9,5,-8,-9,1798
-9,5,-8,-8,1555
-9,5,-8,-7,1334
-9,5,-8,-6,1135
-9,5,-8,-5,958
-9,5,-8,-4,803
-9,5,-8,-3,670
-9,5,-8,-2,559
-9,5,-8,-1,470
-9,5,-8,0,403
-9,5,-8,1,358
-9,5,-8,2,335
-9,5,-8,3,334
-9,5,-8,4,355
-9,5,-8,5,398
-9,5,-8,6,463
-9,5,-8,7,550
-9,5,-8,8,659
-9,5,-8,9,790
-9,5,-8,10,943
-9,5,-7,-10,2015
-9,5,-7,-9,1750
-9,5,-7,-8,1507
-9,5,-7,-7,1286
-9,5,-7,-6,1087
-9,5,-7,-5,910
-9,5,-7,-4,755
-9,5,-7,-3,622
-9,5,-7,-2,511
-9,5,-7,-1,422
-9,5,-7,0,355
-9,5,-7,1,310
-9,5,-7,2,287
-9,5,-7,3,286
-9,5,-7,4,307
-9,5,-7,5,350
-9,5,-7,6,415
-9,5,-7,7,502
-9,5,-7,8,611
-9,5,-7,9,742
-9,5,-7,10,895
-9,5,-6,-10,1971
-9,5,-6,-9,1706
-9,5,-6,-8,1463
-9,5,-6,-7,1242
-9,5,-6,-6,1043
-9,5,-6,-5,866
-9,5,-6,-4,711
-9,5,-6,-3,578
-9,5,-6,-2,467
-9,5,-6,-1,378
-9,5,-6,0,311
-9,5,-6,1,266
-9,5,-6,2,243
-9,5,-6,3,242
-9,5,-6,4,263
-9,5,-6,5,306
-9,5,-6,6,371
-9,5,-6,7,458
-9,5,-6,8,567
-9,5,-6,9,698
-9,5,-6,10,851
-9,5,-5,-10,1931
-9,5,-5,-9,1666
-9,5,-5,-8,1423
-9,5,-5,-7,1202
-9,5,-5,-6,1003
-9,5,-5,-5,826
-9,5,-5,-4,671
-9,5,-5,-3,538
-9,5,-5,-2,427
-9,5,-5,-1,338
-9,5,-5,0,271
-9,5,-5,1,226
-9,5,-5,2,203
-9,5,-5,3,202
-9,5,-5,4,223
-9,5,-5,5,266
-9,5,-5,6,331
-9,5,-5,7,418
-9,5,-5,8,527
-9,5,-5,9,658
-9,5,-5,10,811
-9,5,-4,-10,1895
-9,5,-4,-9,1630
-9,5,-4,-8,1387
-9,5,-4,-7,1166
-9,5,-4,-6,967
-9,5,-4,-5,790
-9,5,-4,-4,635
-9,5,-4,-3,502
-9,5,-4,-2,391
-9,5,-4,-1,302
-9,5,-4,0,235
-9,5,-4,1,190
-9,5,-4,2,167
-9,5,-4,3,166
-9,5,-4,4,187
-9,5,-4,5,230
-9,5,-4,6,295
-9,5,-4,7,382
-9,5,-4,8,491
-9,5,-4,9,622
-9,5,-4,10,775
-9,5,-3,-10,1863
-9,5,-3,-9,1598
-9,5,-3,-8,1355
-9,5,-3,-7,1134
-9,5,-3,-6,935
-9,5,-3,-5,758
-9,5,-3,-4,603
-9,5,-3,-3,470
-9,5,-3,-2,359
-9,5,-3,-1,270
-9,5,-3,0,203
-9,5,-3,1,158
-9,5,-3,2,135
